player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Craig Dawson,ENG,DF,West Ham,31,1990,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.15,0.02,0.17,0.15,0.17,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08,-0.5,-0.5,119.0,129.0,92.2,2492.0,634.0,33.0,33.0,100.0,64.0,66.0,97.0,20.0,25.0,80.0,0.0,1.0,5.0,0.0,0.0,6.0,125.0,4.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,18.0,15.0,7.0,105.0,10.0,0.0,4.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,19.0,5.0,26.3,11.0,8.0,0.0,4.0,4.0,0.0,0.0,1.0,20.0,1.0,160.0,24.0,80.0,77.0,10.0,7.0,157.0,0.0,0.0,0.0,0.0,0.0,87.0,376.0,209.0,8.0,2.0,0.0,102.0,100.0,98.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,14.0,8.0,63.6
Kevin De Bruyne,BEL,MF,Manchester City,30,1991,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.38,0.24,0.38,0.1,1.0,1.0,0.0,100.0,7.5,7.5,0.0,0.0,0.03,0.0,0.0,10.0,17.0,58.8,200.0,56.0,5.0,7.0,71.4,2.0,4.0,50.0,2.0,4.0,50.0,0.0,1.0,2.0,1.0,0.0,2.0,13.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,9.0,4.0,4.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,8.0,11.0,0.0,17.0,1.0,2.0,50.0,1.0,0.0,15.0,75.0,38.0,2.0,0.0,0.0,17.0,14.0,82.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Troy Deeney,ENG,FW,Watford,33,1988,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,1.45,0.32,1.77,1.45,1.77,0.3,2.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.2,-0.4,-0.4,3.0,6.0,50.0,38.0,16.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,28.6,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,2.0,2.0,1.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,18.0,9.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,50.0
Fabian Delph,ENG,MF,Everton,31,1989,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,142.0,5.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,6.0,5.0,83.3,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,4.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Leander Dendoncker,BEL,MF,Wolves,26,1995,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.12,0.12,0.12,0.5,1.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.06,-0.1,-0.1,18.0,19.0,94.7,351.0,47.0,8.0,9.0,88.9,7.0,7.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,17.0,3.0,17.6,9.0,6.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,28.0,3.0,10.0,12.0,6.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,14.0,1.0,0.0,0.0,22.0,17.0,77.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Emmanuel Dennis,NGA,"FW,MF",Watford,23,1997,3.0,3.0,245.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37,0.37,0.73,0.37,0.73,0.9,0.9,0.3,0.35,0.09,0.44,0.35,0.44,2.7,8.0,3.0,1.0,37.5,2.94,1.1,0.13,0.33,0.12,0.1,0.1,40.0,57.0,70.2,634.0,224.0,28.0,36.0,77.8,10.0,16.0,62.5,2.0,2.0,100.0,0.7,5.0,3.0,2.0,0.0,7.0,53.0,4.0,0.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,37.0,14.0,6.0,10.0,41.0,1.0,0.0,2.0,0.0,0.0,8.0,3.0,13.0,4.78,9.0,0.0,3.0,1.0,0.0,0.0,2.0,0.73,1.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,59.0,15.0,25.4,12.0,31.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,1.0,14.0,51.0,41.0,11.0,92.0,6.0,8.0,75.0,6.0,2.0,71.0,380.0,241.0,12.0,2.0,6.0,103.0,68.0,66.0,5.0,8.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,11.0,3.0,7.0,30.0
Kiernan Dewsbury Hall,ENG,MF,Leicester City,22,1998,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ibrahima Diallo,FRA,MF,Southampton,22,1999,3.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.53,0.0,0.53,0.53,0.53,0.4,1.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.21,-0.2,-0.2,26.0,30.0,86.7,470.0,131.0,14.0,15.0,93.3,10.0,10.0,100.0,2.0,4.0,50.0,0.0,0.0,3.0,0.0,0.0,2.0,29.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,3.0,23.1,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,20.0,10.0,1.0,33.0,2.0,2.0,100.0,2.0,0.0,23.0,102.0,69.0,3.0,1.0,0.0,28.0,27.0,96.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0
Raphael Dias Belloli,BRA,"MF,FW",Leeds United,24,1996,3.0,3.0,270.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,1.0,1.0,0.3,0.32,0.08,0.4,0.32,0.4,3.0,12.0,2.0,0.0,16.7,4.0,0.67,0.08,0.5,0.08,0.0,0.0,89.0,135.0,65.9,1528.0,597.0,51.0,58.0,87.9,25.0,35.0,71.4,11.0,36.0,30.6,-0.3,4.0,7.0,3.0,0.0,12.0,114.0,21.0,5.0,0.0,19.0,6.0,6.0,12.0,6.0,3.0,1.0,78.0,24.0,33.0,114.0,11.0,1.0,4.0,4.0,0.0,3.0,9.0,5.0,9.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,6.0,1.0,1.0,2.0,5.0,40.0,3.0,50.0,12.0,24.0,14.0,24.0,12.0,6.0,0.0,0.0,6.0,3.0,1.0,0.0,200.0,3.0,22.0,101.0,86.0,15.0,180.0,4.0,16.0,25.0,5.0,1.0,125.0,515.0,301.0,16.0,2.0,3.0,178.0,140.0,78.7,11.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,40.0
Rúben Dias,POR,DF,Manchester City,24,1997,3.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.7,0.0,0.25,0.25,0.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,233.0,94.8,5087.0,1425.0,43.0,45.0,95.6,141.0,143.0,98.6,37.0,45.0,82.2,0.3,3.0,30.0,1.0,0.0,17.0,226.0,7.0,7.0,1.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,200.0,5.0,28.0,42.0,183.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,1.67,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,2.0,3.0,66.7,1.0,10.0,5.0,50.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,4.0,5.0,1.0,250.0,15.0,59.0,191.0,11.0,2.0,243.0,0.0,0.0,0.0,0.0,0.0,198.0,1164.0,740.0,37.0,1.0,0.0,210.0,209.0,99.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,50.0
Eric Dier,ENG,DF,Tottenham,27,1994,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,0.05,0.08,0.04,0.08,3.0,2.0,2.0,1.0,100.0,0.67,0.67,0.0,0.0,0.06,-0.1,-0.1,96.0,116.0,82.8,2161.0,698.0,25.0,26.0,96.2,56.0,60.0,93.3,15.0,27.0,55.6,-0.1,1.0,6.0,0.0,0.0,4.0,112.0,4.0,4.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,83.0,7.0,26.0,18.0,86.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,28.6,5.0,2.0,0.0,4.0,3.0,0.0,1.0,7.0,16.0,0.0,145.0,30.0,85.0,60.0,5.0,2.0,140.0,0.0,1.0,0.0,0.0,0.0,85.0,330.0,158.0,4.0,1.0,0.0,97.0,96.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,70.0
Lucas Digne,FRA,DF,Everton,28,1993,3.0,3.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.04,0.09,0.12,0.04,0.12,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04,-0.1,-0.1,90.0,127.0,70.9,1623.0,846.0,37.0,41.0,90.2,35.0,46.0,76.1,11.0,29.0,37.9,-0.3,4.0,2.0,1.0,0.0,8.0,79.0,48.0,4.0,0.0,26.0,6.0,4.0,15.0,1.0,12.0,1.0,52.0,29.0,46.0,82.0,9.0,5.0,29.0,1.0,0.0,2.0,4.0,4.0,10.0,3.33,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,1.0,3.0,33.3,2.0,36.0,10.0,27.8,12.0,9.0,15.0,3.0,0.0,0.0,3.0,8.0,8.0,0.0,158.0,10.0,53.0,48.0,65.0,2.0,111.0,2.0,3.0,66.7,2.0,0.0,72.0,335.0,157.0,8.0,5.0,0.0,73.0,60.0,82.2,3.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,25.0,4.0,4.0,50.0
Virgil van Dijk,NED,DF,Liverpool,30,1991,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.23,0.01,0.25,0.23,0.25,3.0,7.0,1.0,0.0,14.3,2.33,0.33,0.0,0.0,0.1,-0.7,-0.7,181.0,198.0,91.4,3974.0,1370.0,57.0,57.0,100.0,91.0,93.0,97.8,30.0,45.0,66.7,0.0,1.0,22.0,1.0,0.0,10.0,192.0,6.0,6.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,160.0,10.0,28.0,44.0,141.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,12.0,4.0,33.3,9.0,3.0,0.0,4.0,3.0,0.0,1.0,3.0,21.0,0.0,237.0,24.0,113.0,124.0,12.0,8.0,231.0,0.0,0.0,0.0,0.0,0.0,145.0,592.0,289.0,10.0,2.0,0.0,164.0,160.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,14.0,6.0,70.0
Moussa Djenepo,MLI,MF,Southampton,23,1998,3.0,3.0,216.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.54,0.02,0.56,0.54,0.56,2.4,4.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.32,-1.3,-1.3,50.0,70.0,71.4,740.0,316.0,32.0,40.0,80.0,11.0,16.0,68.8,5.0,7.0,71.4,0.0,2.0,3.0,3.0,1.0,7.0,69.0,1.0,1.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,46.0,14.0,10.0,17.0,51.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,2.5,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,0.0,2.0,3.0,66.7,1.0,54.0,15.0,27.8,24.0,22.0,8.0,4.0,0.0,0.0,4.0,7.0,2.0,0.0,117.0,4.0,24.0,49.0,49.0,11.0,117.0,9.0,17.0,52.9,11.0,2.0,84.0,390.0,264.0,12.0,4.0,3.0,87.0,73.0,83.9,7.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,33.3
Matt Doherty,IRL,DF,Tottenham,29,1992,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,44.0,11.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,4.0,1.0,0.0,6.0,1.0,1.0,100.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Abdoulaye Doucouré,FRA,MF,Everton,28,1993,3.0,3.0,270.0,1.0,1.0,0.0,0.0,2.0,0.0,0.33,0.33,0.67,0.33,0.67,0.4,0.4,0.2,0.13,0.07,0.2,0.13,0.2,3.0,7.0,3.0,0.0,42.9,2.33,1.0,0.14,0.33,0.06,0.6,0.6,104.0,123.0,84.6,1977.0,509.0,40.0,48.0,83.3,46.0,51.0,90.2,12.0,15.0,80.0,0.8,2.0,14.0,2.0,0.0,16.0,122.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,14.0,15.0,15.0,101.0,5.0,0.0,0.0,0.0,1.0,6.0,3.0,10.0,3.33,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,1.0,6.0,16.7,5.0,72.0,18.0,25.0,34.0,29.0,9.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,148.0,9.0,38.0,76.0,45.0,4.0,147.0,4.0,5.0,80.0,4.0,0.0,98.0,603.0,339.0,13.0,4.0,2.0,105.0,86.0,81.9,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,43.0,4.0,3.0,57.1
Kieran Dowell,ENG,MF,Norwich City,23,1997,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.37,1.37,0.0,1.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,71.0,14.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,-0.1,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,1.0,0.0,1.0,5.0,5.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Shane Duffy,IRL,DF,Brighton,29,1992,3.0,3.0,270.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,0.3,0.3,0.0,0.08,0.0,0.08,0.08,0.08,3.0,7.0,2.0,0.0,28.6,2.33,0.67,0.14,0.5,0.04,0.7,0.7,189.0,199.0,95.0,4219.0,1110.0,43.0,44.0,97.7,107.0,110.0,97.3,39.0,44.0,88.6,0.0,0.0,4.0,0.0,0.0,3.0,196.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,175.0,4.0,20.0,17.0,169.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,100.0,0.0,17.0,5.0,29.4,12.0,5.0,0.0,6.0,5.0,0.0,1.0,0.0,29.0,0.0,248.0,52.0,186.0,67.0,8.0,7.0,245.0,0.0,0.0,0.0,0.0,0.0,151.0,452.0,231.0,1.0,0.0,0.0,190.0,185.0,97.4,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,70.4
Lewis Dunk,ENG,DF,Brighton,29,1991,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,221.0,95.0,4832.0,1196.0,39.0,42.0,92.9,133.0,134.0,99.3,36.0,43.0,83.7,0.0,0.0,8.0,0.0,0.0,1.0,216.0,5.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,193.0,12.0,16.0,18.0,194.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,13.0,4.0,30.8,10.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0,18.0,0.0,246.0,35.0,163.0,88.0,6.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,172.0,649.0,312.0,4.0,0.0,0.0,200.0,198.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,5.0,44.4
Ederson,BRA,GK,Manchester City,28,1993,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,71.0,88.7,1645.0,1083.0,14.0,14.0,100.0,26.0,26.0,100.0,23.0,30.0,76.7,0.0,0.0,0.0,0.0,0.0,1.0,57.0,14.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,18.0,45.0,15.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,2.0,0.67,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,59.0,69.0,4.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,41.0,243.0,187.0,0.0,0.0,0.0,39.0,39.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
