player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Raphael Dias Belloli,BRA,"MF,FW",Leeds United,24,1996,5.0,5.0,426.0,2.0,0.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0.42,0.42,1.5,1.5,1.1,0.31,0.23,0.54,0.31,0.54,4.7,16.0,5.0,0.0,31.3,3.38,1.06,0.13,0.4,0.09,0.5,0.5,129.0,200.0,64.5,2236.0,852.0,74.0,87.0,85.1,35.0,49.0,71.4,18.0,55.0,32.7,-1.1,10.0,13.0,5.0,0.0,20.0,173.0,27.0,7.0,0.0,31.0,9.0,13.0,16.0,10.0,3.0,1.0,109.0,37.0,54.0,166.0,19.0,3.0,4.0,7.0,0.0,4.0,13.0,8.0,17.0,3.59,8.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,8.0,1.0,1.0,2.0,5.0,40.0,3.0,73.0,15.0,20.5,21.0,32.0,20.0,9.0,0.0,0.0,9.0,5.0,3.0,0.0,291.0,6.0,41.0,139.0,127.0,27.0,265.0,4.0,20.0,20.0,5.0,2.0,183.0,820.0,529.0,29.0,4.0,8.0,268.0,203.0,75.7,15.0,9.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,33.0,3.0,5.0,37.5
Rúben Dias,POR,DF,Manchester City,24,1997,5.0,5.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,1.1,0.02,0.21,0.23,0.02,0.23,5.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,-0.1,-0.1,379.0,400.0,94.8,8263.0,2216.0,89.0,91.0,97.8,230.0,235.0,97.9,60.0,74.0,81.1,-0.1,7.0,41.0,2.0,0.0,30.0,391.0,9.0,8.0,1.0,20.0,13.0,3.0,0.0,0.0,0.0,0.0,342.0,18.0,40.0,71.0,313.0,9.0,1.0,1.0,1.0,5.0,2.0,0.0,13.0,2.6,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,3.0,3.0,5.0,60.0,2.0,22.0,10.0,45.5,10.0,9.0,3.0,8.0,7.0,0.0,1.0,5.0,22.0,1.0,445.0,36.0,150.0,308.0,20.0,7.0,436.0,0.0,0.0,0.0,0.0,0.0,332.0,2073.0,1336.0,57.0,2.0,0.0,360.0,357.0,99.2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0,12.0,9.0,57.1
Eric Dier,ENG,DF,Tottenham,27,1994,5.0,5.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03,0.03,0.06,0.03,0.06,4.1,2.0,2.0,1.0,100.0,0.49,0.49,0.0,0.0,0.06,-0.1,-0.1,151.0,178.0,84.8,3476.0,1103.0,39.0,42.0,92.9,83.0,89.0,93.3,29.0,44.0,65.9,-0.1,1.0,8.0,0.0,0.0,5.0,172.0,6.0,6.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,130.0,11.0,37.0,27.0,134.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,15.0,6.0,40.0,8.0,7.0,0.0,8.0,5.0,1.0,3.0,9.0,29.0,0.0,225.0,55.0,142.0,84.0,7.0,3.0,218.0,0.0,1.0,0.0,0.0,0.0,133.0,538.0,253.0,5.0,1.0,0.0,149.0,148.0,99.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,60.0
Lucas Digne,FRA,DF,Everton,28,1993,5.0,5.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.04,0.09,0.13,0.04,0.13,5.0,4.0,0.0,2.0,0.0,0.8,0.0,0.0,0.0,0.05,-0.2,-0.2,169.0,246.0,68.7,3047.0,1637.0,74.0,89.0,83.1,67.0,91.0,73.6,20.0,46.0,43.5,-0.5,9.0,7.0,1.0,0.0,12.0,169.0,77.0,7.0,0.0,42.0,8.0,7.0,19.0,1.0,13.0,1.0,111.0,55.0,80.0,162.0,9.0,17.0,51.0,1.0,0.0,7.0,8.0,13.0,15.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,3.0,4.0,7.0,57.1,3.0,53.0,17.0,32.1,19.0,15.0,19.0,8.0,1.0,0.0,7.0,11.0,15.0,0.0,296.0,13.0,105.0,98.0,110.0,3.0,219.0,3.0,4.0,75.0,3.0,0.0,134.0,773.0,437.0,19.0,9.0,1.0,143.0,125.0,87.4,3.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,49.0,12.0,9.0,57.1
Virgil van Dijk,NED,DF,Liverpool,30,1991,5.0,5.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,0.0,0.2,0.01,0.21,0.2,0.21,5.0,10.0,1.0,0.0,10.0,2.0,0.2,0.0,0.0,0.1,-1.0,-1.0,286.0,311.0,92.0,6313.0,2170.0,84.0,85.0,98.8,151.0,154.0,98.1,48.0,68.0,70.6,1.0,1.0,31.0,1.0,0.0,17.0,302.0,9.0,9.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,252.0,19.0,40.0,69.0,227.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,18.0,6.0,33.3,10.0,6.0,2.0,6.0,5.0,0.0,1.0,4.0,32.0,0.0,370.0,43.0,186.0,183.0,19.0,14.0,361.0,0.0,0.0,0.0,0.0,0.0,215.0,987.0,541.0,16.0,2.0,0.0,265.0,261.0,98.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,21.0,7.0,75.0
Moussa Djenepo,MLI,MF,Southampton,23,1998,4.0,4.0,306.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.1,0.4,0.03,0.42,0.4,0.42,3.4,6.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.23,-1.4,-1.4,72.0,102.0,70.6,1103.0,469.0,43.0,53.0,81.1,20.0,30.0,66.7,7.0,12.0,58.3,-0.1,3.0,5.0,6.0,1.0,15.0,101.0,1.0,1.0,0.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,70.0,16.0,16.0,20.0,77.0,4.0,0.0,0.0,0.0,2.0,5.0,7.0,8.0,2.35,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,3.0,0.0,2.0,4.0,50.0,2.0,76.0,17.0,22.4,37.0,29.0,10.0,5.0,1.0,0.0,4.0,7.0,3.0,0.0,163.0,7.0,34.0,65.0,71.0,17.0,163.0,9.0,18.0,50.0,11.0,2.0,119.0,593.0,402.0,18.0,5.0,3.0,125.0,102.0,81.6,9.0,11.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,34.0,1.0,4.0,20.0
Matt Doherty,IRL,DF,Tottenham,29,1992,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,44.0,11.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,4.0,1.0,0.0,6.0,1.0,1.0,100.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Gabriel Dos Santos,BRA,DF,Arsenal,23,1997,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.0,0.03,0.03,0.03,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,-0.1,-0.1,87.0,101.0,86.1,1783.0,459.0,27.0,29.0,93.1,49.0,54.0,90.7,11.0,18.0,61.1,0.0,0.0,2.0,0.0,0.0,2.0,101.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8.0,12.0,86.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,100.0,0.0,10.0,4.0,40.0,6.0,3.0,1.0,5.0,5.0,0.0,0.0,1.0,9.0,1.0,122.0,27.0,76.0,49.0,4.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,84.0,418.0,247.0,4.0,1.0,0.0,91.0,90.0,98.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,61.5
Abdoulaye Doucouré,FRA,MF,Everton,28,1993,5.0,5.0,450.0,1.0,3.0,0.0,0.0,2.0,0.0,0.2,0.6,0.8,0.2,0.8,0.5,0.5,0.8,0.1,0.15,0.26,0.1,0.26,5.0,8.0,4.0,0.0,50.0,1.6,0.8,0.13,0.25,0.06,0.5,0.5,178.0,216.0,82.4,3391.0,793.0,70.0,84.0,83.3,80.0,94.0,85.1,20.0,25.0,80.0,2.2,5.0,21.0,4.0,0.0,23.0,215.0,1.0,1.0,2.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,154.0,32.0,30.0,24.0,176.0,12.0,0.0,0.0,0.0,2.0,9.0,7.0,17.0,3.4,16.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,6.0,0.0,5.0,12.0,41.7,7.0,121.0,33.0,27.3,55.0,53.0,13.0,4.0,1.0,0.0,3.0,6.0,10.0,0.0,264.0,12.0,74.0,135.0,72.0,7.0,263.0,5.0,7.0,71.4,5.0,0.0,161.0,855.0,440.0,16.0,6.0,2.0,181.0,153.0,84.5,4.0,4.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,72.0,7.0,3.0,70.0
Kieran Dowell,ENG,FW,Norwich City,23,1997,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.11,0.1,0.21,0.11,0.21,0.7,1.0,0.0,1.0,0.0,1.36,0.0,0.0,0.0,0.08,-0.1,-0.1,18.0,26.0,69.2,260.0,49.0,13.0,15.0,86.7,4.0,7.0,57.1,1.0,4.0,25.0,-0.1,2.0,2.0,1.0,0.0,1.0,26.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,8.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,66.7,1.0,16.0,3.0,18.8,7.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,7.0,11.0,16.0,3.0,32.0,2.0,3.0,66.7,3.0,0.0,23.0,90.0,42.0,4.0,0.0,1.0,32.0,26.0,81.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
Shane Duffy,IRL,DF,Brighton,29,1992,5.0,5.0,450.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2,0.3,0.3,0.1,0.07,0.01,0.08,0.07,0.08,5.0,9.0,2.0,0.0,22.2,1.8,0.4,0.11,0.5,0.04,0.7,0.7,256.0,281.0,91.1,5989.0,1677.0,52.0,54.0,96.3,143.0,152.0,94.1,61.0,74.0,82.4,-0.1,1.0,6.0,1.0,0.0,5.0,275.0,6.0,5.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,227.0,11.0,43.0,26.0,232.0,18.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.6,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,2.0,4.0,50.0,2.0,30.0,9.0,30.0,19.0,9.0,2.0,9.0,6.0,0.0,3.0,4.0,38.0,0.0,347.0,68.0,249.0,100.0,16.0,9.0,341.0,0.0,0.0,0.0,0.0,0.0,204.0,664.0,343.0,4.0,2.0,0.0,253.0,246.0,97.2,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,33.0,28.0,11.0,71.8
Lewis Dunk,ENG,DF,Brighton,29,1991,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,307.0,91.9,6641.0,1682.0,58.0,63.0,92.1,164.0,168.0,97.6,58.0,74.0,78.4,0.0,0.0,13.0,0.0,0.0,3.0,299.0,8.0,6.0,0.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,254.0,19.0,34.0,21.0,269.0,7.0,2.0,5.0,0.0,4.0,3.0,1.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,22.0,7.0,31.8,15.0,6.0,1.0,5.0,3.0,0.0,2.0,5.0,24.0,0.0,344.0,50.0,215.0,133.0,10.0,0.0,336.0,1.0,1.0,100.0,1.0,0.0,223.0,831.0,368.0,4.0,1.0,0.0,270.0,265.0,98.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,5.0,50.0
Ederson,BRA,GK,Manchester City,28,1993,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,134.0,92.5,3084.0,2090.0,26.0,26.0,100.0,64.0,64.0,100.0,34.0,43.0,79.1,0.0,0.0,0.0,0.0,0.0,1.0,107.0,27.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,102.0,5.0,27.0,74.0,34.0,0.0,0.0,26.0,0.0,2.0,0.0,1.0,2.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,119.0,134.0,5.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,78.0,409.0,311.0,0.0,0.0,0.0,73.0,73.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
Odsonne Édouard,FRA,FW,Crystal Palace,23,1998,2.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,5.45,5.45,5.45,0.9,0.9,0.0,2.33,0.07,2.4,2.33,2.4,0.4,4.0,3.0,0.0,75.0,10.91,8.18,0.5,0.67,0.21,1.1,1.1,7.0,10.0,70.0,125.0,9.0,3.0,5.0,60.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,2.0,6.0,10.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,34.0,2.0,0.0,1.0,16.0,11.0,68.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,33.3
Harvey Elliott,ENG,MF,Liverpool,18,2003,4.0,3.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.25,0.12,0.37,0.25,0.37,2.8,7.0,1.0,0.0,14.3,2.52,0.36,0.0,0.0,0.11,-0.7,-0.7,154.0,184.0,83.7,2598.0,742.0,79.0,89.0,88.8,61.0,71.0,85.9,14.0,18.0,77.8,-0.3,4.0,18.0,5.0,1.0,26.0,177.0,7.0,0.0,0.0,13.0,1.0,5.0,2.0,1.0,0.0,0.0,138.0,25.0,21.0,167.0,11.0,1.0,3.0,2.0,2.0,0.0,5.0,7.0,15.0,5.4,9.0,1.0,1.0,2.0,2.0,2.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,69.0,16.0,23.2,17.0,33.0,19.0,7.0,0.0,0.0,7.0,2.0,3.0,0.0,223.0,1.0,18.0,108.0,113.0,17.0,216.0,2.0,7.0,28.6,2.0,0.0,164.0,737.0,430.0,25.0,10.0,2.0,183.0,169.0,92.3,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,25.0
Mohamed Elneny,EGY,"MF,FW",Arsenal,29,1992,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,136.0,46.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,8.0,2.0,25.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,5.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Mohamed Elyounoussi,NOR,MF,Southampton,27,1994,3.0,3.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,1.2,1.2,0.2,0.39,0.07,0.46,0.39,0.46,3.0,8.0,5.0,0.0,62.5,2.67,1.67,0.13,0.2,0.2,-0.2,-0.2,57.0,77.0,74.0,896.0,271.0,32.0,39.0,82.1,20.0,26.0,76.9,4.0,9.0,44.4,-0.2,4.0,9.0,3.0,0.0,10.0,77.0,0.0,0.0,0.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,56.0,12.0,9.0,13.0,57.0,4.0,0.0,2.0,0.0,0.0,2.0,4.0,9.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,100.0,0.0,61.0,18.0,29.5,15.0,28.0,18.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,118.0,3.0,16.0,55.0,59.0,15.0,118.0,1.0,2.0,50.0,1.0,0.0,84.0,569.0,385.0,22.0,8.0,1.0,112.0,83.0,74.1,6.0,11.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,19.0,1.0,8.0,11.1
Emerson,BRA,DF,Tottenham,22,1999,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,87.0,79.3,1063.0,410.0,37.0,41.0,90.2,28.0,33.0,84.8,2.0,6.0,33.3,0.0,1.0,5.0,1.0,1.0,4.0,64.0,23.0,3.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,25.0,15.0,9.0,53.0,4.0,20.0,0.0,0.0,1.0,2.0,7.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,11.0,2.0,0.0,6.0,10.0,60.0,4.0,57.0,9.0,15.8,30.0,21.0,6.0,5.0,1.0,0.0,4.0,9.0,7.0,0.0,130.0,10.0,47.0,69.0,19.0,0.0,108.0,1.0,2.0,50.0,1.0,0.0,56.0,234.0,144.0,6.0,1.0,0.0,60.0,54.0,90.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0,2.0,3.0,40.0
Oghenekaro Etebo,NGA,MF,Watford,25,1995,5.0,4.0,355.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.03,0.01,0.03,3.9,3.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.01,0.0,0.0,123.0,137.0,89.8,2897.0,629.0,29.0,32.0,90.6,67.0,72.0,93.1,27.0,32.0,84.4,-0.1,2.0,8.0,3.0,1.0,10.0,127.0,10.0,10.0,0.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,107.0,8.0,22.0,17.0,117.0,2.0,0.0,1.0,1.0,3.0,6.0,1.0,4.0,1.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,7.0,0.0,4.0,6.0,66.7,2.0,57.0,20.0,35.1,25.0,29.0,3.0,5.0,1.0,0.0,4.0,7.0,6.0,0.0,170.0,13.0,62.0,103.0,16.0,0.0,161.0,4.0,5.0,80.0,4.0,0.0,130.0,542.0,226.0,7.0,2.0,0.0,102.0,98.0,96.1,1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,30.0,2.0,2.0,50.0
Jonny Evans,NIR,DF,Leicester City,33,1988,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,408.0,133.0,7.0,8.0,87.5,14.0,14.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,14.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,31.0,5.0,15.0,17.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,18.0,74.0,35.0,1.0,0.0,0.0,18.0,18.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,100.0
