player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ederson,BRA,GK,Manchester City,28,1993,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,165.0,90.3,3850.0,2568.0,29.0,29.0,100.0,76.0,76.0,100.0,44.0,59.0,74.6,0.0,0.0,1.0,0.0,0.0,1.0,133.0,32.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,123.0,5.0,37.0,94.0,40.0,0.0,0.0,30.0,0.0,4.0,0.0,1.0,2.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,148.0,166.0,5.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,100.0,503.0,360.0,0.0,0.0,0.0,92.0,92.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
Odsonne Édouard,FRA,FW,Crystal Palace,23,1998,3.0,1.0,104.0,2.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,1.73,1.73,1.73,0.9,0.9,0.0,0.77,0.02,0.8,0.77,0.8,1.2,5.0,4.0,0.0,80.0,4.33,3.46,0.4,0.5,0.18,1.1,1.1,17.0,22.0,77.3,242.0,23.0,12.0,15.0,80.0,4.0,6.0,66.7,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,10.0,28.6,0.0,10.0,25.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,38.0,3.0,4.0,13.0,23.0,8.0,35.0,1.0,1.0,100.0,1.0,0.0,26.0,108.0,68.0,4.0,2.0,1.0,30.0,22.0,73.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,28.6
Harvey Elliott,ENG,MF,Liverpool,18,2003,4.0,3.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.25,0.12,0.37,0.25,0.37,2.8,7.0,1.0,0.0,14.3,2.52,0.36,0.0,0.0,0.11,-0.7,-0.7,154.0,184.0,83.7,2598.0,742.0,79.0,89.0,88.8,61.0,71.0,85.9,14.0,18.0,77.8,-0.3,4.0,18.0,5.0,1.0,26.0,177.0,7.0,0.0,0.0,13.0,1.0,5.0,2.0,1.0,0.0,0.0,138.0,25.0,21.0,167.0,11.0,1.0,3.0,2.0,2.0,0.0,5.0,7.0,15.0,5.4,9.0,1.0,1.0,2.0,2.0,2.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,69.0,16.0,23.2,17.0,33.0,19.0,7.0,0.0,0.0,7.0,2.0,3.0,0.0,223.0,1.0,18.0,108.0,113.0,17.0,216.0,2.0,7.0,28.6,2.0,0.0,164.0,737.0,430.0,25.0,10.0,2.0,183.0,169.0,92.3,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,25.0
Mohamed Elneny,EGY,"MF,FW",Arsenal,29,1992,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,136.0,46.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,8.0,2.0,25.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,5.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Mohamed Elyounoussi,NOR,MF,Southampton,27,1994,4.0,4.0,360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,1.3,1.3,0.2,0.33,0.05,0.38,0.33,0.38,4.0,12.0,6.0,0.0,50.0,3.0,1.5,0.08,0.17,0.14,-0.3,-0.3,74.0,106.0,69.8,1134.0,290.0,40.0,53.0,75.5,28.0,39.0,71.8,4.0,10.0,40.0,-0.2,4.0,10.0,4.0,0.0,11.0,106.0,0.0,0.0,0.0,31.0,1.0,7.0,0.0,0.0,0.0,0.0,69.0,21.0,16.0,16.0,78.0,6.0,0.0,2.0,2.0,0.0,2.0,4.0,10.0,2.5,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,1.0,4.0,2.0,1.0,1.0,100.0,0.0,79.0,26.0,32.9,19.0,36.0,24.0,5.0,0.0,0.0,5.0,5.0,3.0,0.0,166.0,4.0,23.0,77.0,84.0,15.0,166.0,1.0,3.0,33.3,1.0,0.0,118.0,807.0,538.0,29.0,13.0,1.0,150.0,114.0,76.0,9.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,28.0,4.0,10.0,28.6
Emerson,BRA,DF,Tottenham,22,1999,3.0,2.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.03,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,124.0,83.9,1574.0,598.0,60.0,64.0,93.8,39.0,44.0,88.6,3.0,9.0,33.3,-0.1,2.0,5.0,1.0,1.0,5.0,91.0,33.0,3.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,70.0,36.0,18.0,10.0,77.0,6.0,30.0,0.0,0.0,1.0,2.0,7.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,11.0,3.0,0.0,6.0,10.0,60.0,4.0,68.0,12.0,17.6,37.0,23.0,8.0,5.0,1.0,0.0,4.0,9.0,8.0,0.0,171.0,10.0,58.0,86.0,32.0,0.0,139.0,1.0,2.0,50.0,1.0,0.0,77.0,301.0,193.0,11.0,1.0,0.0,86.0,78.0,90.7,2.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,28.6
Oghenekaro Etebo,NGA,MF,Watford,25,1995,6.0,4.0,371.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,4.1,3.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.02,0.0,0.0,132.0,147.0,89.8,3111.0,694.0,31.0,34.0,91.2,73.0,79.0,92.4,28.0,33.0,84.8,-0.1,2.0,11.0,3.0,1.0,11.0,137.0,10.0,10.0,0.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,115.0,8.0,24.0,18.0,126.0,2.0,0.0,1.0,1.0,4.0,6.0,1.0,4.0,0.97,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,7.0,0.0,4.0,7.0,57.1,3.0,62.0,22.0,35.5,28.0,31.0,3.0,5.0,1.0,0.0,4.0,7.0,6.0,0.0,180.0,14.0,64.0,110.0,18.0,0.0,171.0,4.0,5.0,80.0,4.0,0.0,139.0,627.0,284.0,10.0,2.0,0.0,110.0,105.0,95.5,1.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,33.0,2.0,2.0,50.0
Jonny Evans,NIR,DF,Leicester City,33,1988,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,408.0,133.0,7.0,8.0,87.5,14.0,14.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,14.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,31.0,5.0,15.0,17.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,18.0,74.0,35.0,1.0,0.0,0.0,18.0,18.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,100.0
Łukasz Fabiański,POL,GK,West Ham,36,1985,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,144.0,70.8,3532.0,2252.0,10.0,10.0,100.0,41.0,41.0,100.0,51.0,91.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,50.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,69.0,8.0,67.0,7.0,105.0,1.0,0.0,24.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,142.0,153.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,57.0,239.0,121.0,0.0,0.0,0.0,59.0,58.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
Fabinho,BRA,MF,Liverpool,27,1993,5.0,4.0,390.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23,0.23,0.46,0.23,0.46,0.4,0.4,0.3,0.09,0.07,0.15,0.09,0.15,4.3,7.0,2.0,0.0,28.6,1.62,0.46,0.14,0.5,0.06,0.6,0.6,215.0,243.0,88.5,4294.0,958.0,82.0,88.0,93.2,86.0,96.0,89.6,40.0,49.0,81.6,0.7,1.0,26.0,2.0,0.0,19.0,241.0,2.0,2.0,0.0,30.0,7.0,2.0,0.0,0.0,0.0,0.0,175.0,31.0,37.0,19.0,209.0,9.0,0.0,2.0,0.0,4.0,5.0,1.0,5.0,1.15,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.46,1.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,3.0,4.0,1.0,2.0,6.0,33.3,4.0,72.0,19.0,26.4,23.0,35.0,14.0,9.0,2.0,0.0,7.0,7.0,8.0,0.0,288.0,11.0,53.0,184.0,63.0,7.0,286.0,1.0,2.0,50.0,1.0,0.0,189.0,790.0,368.0,19.0,3.0,2.0,193.0,192.0,99.5,5.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,53.0,7.0,6.0,53.8
Kiko Femenía,ESP,DF,Watford,30,1991,2.0,2.0,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.73,0.0,0.0,0.3,0.0,0.23,0.23,0.0,0.23,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,76.0,73.7,989.0,476.0,26.0,32.0,81.3,27.0,36.0,75.0,3.0,6.0,50.0,0.7,3.0,2.0,1.0,1.0,8.0,60.0,16.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,22.0,12.0,8.0,49.0,5.0,14.0,0.0,0.0,1.0,4.0,3.0,5.0,3.63,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,9.0,4.0,44.4,3.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,85.0,6.0,21.0,38.0,33.0,1.0,69.0,1.0,1.0,100.0,1.0,0.0,47.0,309.0,162.0,8.0,3.0,1.0,50.0,49.0,98.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0
Bruno Fernandes,POR,MF,Manchester Utd,27,1994,6.0,6.0,534.0,4.0,0.0,0.0,1.0,2.0,0.0,0.67,0.0,0.67,0.67,0.67,2.3,1.5,2.1,0.39,0.35,0.74,0.26,0.61,5.9,22.0,7.0,3.0,31.8,3.71,1.18,0.18,0.57,0.07,1.7,2.5,233.0,316.0,73.7,4394.0,1159.0,116.0,135.0,85.9,81.0,104.0,77.9,34.0,64.0,53.1,-2.1,20.0,19.0,15.0,2.0,31.0,293.0,23.0,6.0,6.0,63.0,15.0,21.0,5.0,0.0,3.0,1.0,201.0,44.0,71.0,22.0,279.0,7.0,4.0,1.0,3.0,7.0,15.0,8.0,32.0,5.39,25.0,4.0,0.0,2.0,1.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,3.0,2.0,14.0,14.3,12.0,103.0,29.0,28.2,11.0,57.0,35.0,4.0,0.0,0.0,4.0,2.0,6.0,0.0,385.0,6.0,41.0,154.0,217.0,32.0,359.0,3.0,7.0,42.9,4.0,0.0,236.0,1116.0,656.0,40.0,17.0,4.0,365.0,290.0,79.5,4.0,11.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,43.0,3.0,3.0,50.0
Federico Fernández,ARG,DF,Newcastle Utd,32,1989,4.0,4.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.09,0.09,0.18,0.09,0.18,3.9,4.0,1.0,0.0,25.0,1.04,0.26,0.0,0.0,0.09,-0.4,-0.4,131.0,153.0,85.6,2963.0,1137.0,31.0,33.0,93.9,77.0,81.0,95.1,23.0,38.0,60.5,-0.3,1.0,9.0,0.0,0.0,4.0,148.0,5.0,4.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,116.0,6.0,31.0,5.0,138.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,21.0,3.0,14.3,11.0,8.0,2.0,9.0,7.0,0.0,2.0,6.0,18.0,0.0,192.0,45.0,128.0,62.0,9.0,7.0,187.0,0.0,0.0,0.0,0.0,0.0,121.0,587.0,333.0,0.0,0.0,0.0,129.0,127.0,98.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,1.0,87.5
Fernandinho,BRA,MF,Manchester City,36,1985,4.0,2.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.5,1.8,5.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.09,-0.5,-0.5,103.0,120.0,85.8,1890.0,573.0,38.0,44.0,86.4,54.0,58.0,93.1,10.0,16.0,62.5,-0.5,4.0,11.0,2.0,0.0,11.0,119.0,1.0,1.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,84.0,22.0,14.0,15.0,97.0,3.0,0.0,1.0,0.0,0.0,8.0,1.0,7.0,3.82,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,6.0,1.0,1.0,6.0,16.7,5.0,24.0,9.0,37.5,5.0,17.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,147.0,3.0,28.0,100.0,28.0,4.0,146.0,0.0,0.0,0.0,0.0,0.0,106.0,414.0,201.0,9.0,3.0,0.0,112.0,103.0,92.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,7.0,2.0,77.8
Roberto Firmino,BRA,FW,Liverpool,29,1991,4.0,1.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.86,0.8,0.8,0.1,0.64,0.11,0.75,0.64,0.75,1.2,2.0,2.0,0.0,100.0,1.71,1.71,0.5,0.5,0.38,0.2,0.2,35.0,47.0,74.5,620.0,208.0,16.0,18.0,88.9,15.0,21.0,71.4,4.0,5.0,80.0,-0.1,2.0,3.0,3.0,0.0,4.0,44.0,3.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,5.0,9.0,3.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,5.0,4.29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,29.0,12.0,41.4,6.0,13.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,8.0,26.0,35.0,8.0,59.0,2.0,5.0,40.0,3.0,1.0,45.0,215.0,99.0,4.0,3.0,1.0,61.0,46.0,75.4,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0
Junior Firpo,ESP,DF,Leeds United,25,1996,5.0,4.0,374.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.05,0.08,0.12,0.05,0.12,4.2,3.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.06,-0.2,-0.2,184.0,219.0,84.0,3170.0,1105.0,77.0,91.0,84.6,91.0,104.0,87.5,13.0,16.0,81.3,-0.3,4.0,11.0,2.0,1.0,16.0,187.0,32.0,1.0,0.0,34.0,3.0,8.0,0.0,0.0,0.0,0.0,141.0,47.0,31.0,134.0,41.0,11.0,31.0,0.0,1.0,4.0,7.0,3.0,10.0,2.41,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.24,0.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,9.0,3.0,1.0,5.0,9.0,55.6,4.0,73.0,18.0,24.7,36.0,25.0,12.0,8.0,1.0,0.0,7.0,8.0,8.0,0.0,270.0,4.0,82.0,124.0,82.0,12.0,238.0,3.0,6.0,50.0,3.0,1.0,167.0,741.0,425.0,15.0,6.0,1.0,179.0,165.0,92.2,4.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,29.0,4.0,5.0,44.4
Phil Foden,ENG,"FW,MF",Manchester City,21,2000,2.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.08,0.52,0.61,0.08,0.61,1.2,1.0,1.0,0.0,100.0,0.86,0.86,0.0,0.0,0.1,-0.1,-0.1,32.0,42.0,76.2,621.0,167.0,17.0,19.0,89.5,11.0,13.0,84.6,4.0,10.0,40.0,-0.6,4.0,4.0,1.0,0.0,3.0,33.0,9.0,0.0,1.0,9.0,7.0,1.0,8.0,5.0,3.0,0.0,26.0,4.0,12.0,37.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,3.43,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,21.9,2.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,26.0,23.0,4.0,40.0,1.0,1.0,100.0,1.0,1.0,30.0,65.0,30.0,2.0,1.0,1.0,62.0,31.0,50.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,5.0,16.7
Pablo Fornals,ESP,"MF,FW",West Ham,25,1996,6.0,6.0,523.0,2.0,1.0,0.0,0.0,1.0,0.0,0.34,0.17,0.52,0.34,0.52,1.4,1.4,0.9,0.24,0.15,0.39,0.24,0.39,5.8,9.0,4.0,0.0,44.4,1.55,0.69,0.22,0.5,0.16,0.6,0.6,207.0,261.0,79.3,3765.0,1125.0,96.0,107.0,89.7,79.0,98.0,80.6,27.0,36.0,75.0,0.1,10.0,21.0,9.0,2.0,36.0,254.0,7.0,0.0,1.0,51.0,5.0,10.0,0.0,0.0,0.0,0.0,203.0,27.0,31.0,32.0,220.0,4.0,2.0,0.0,0.0,2.0,11.0,13.0,20.0,3.44,18.0,0.0,0.0,0.0,2.0,2.0,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,3.0,4.0,4.0,18.0,22.2,14.0,130.0,33.0,25.4,39.0,59.0,32.0,8.0,1.0,0.0,7.0,7.0,4.0,0.0,326.0,8.0,48.0,151.0,149.0,22.0,319.0,2.0,6.0,33.3,2.0,1.0,221.0,1207.0,689.0,35.0,12.0,4.0,288.0,240.0,83.3,6.0,10.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,42.0,5.0,6.0,45.5
Marcus Forss,FIN,FW,Brentford,22,1999,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,15.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,5.0,1.0,2.0,50.0,1.0,0.0,3.0,15.0,11.0,1.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Ben Foster,ENG,GK,Watford,38,1983,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,61.7,1471.0,1047.0,5.0,6.0,83.3,10.0,10.0,100.0,22.0,44.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,25.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,39.0,31.0,20.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,52.0,65.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0,111.0,62.0,0.0,0.0,0.0,25.0,24.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
