,squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
3,Brighton,20.0,56.0,6.0,66.0,540.0,8.0,7.0,1.0,1.0,14.0,0.0,1.33,1.17,2.5,1.17,2.33,6.0,5.3,3.7,1.0,0.62,1.62,0.88,1.5,6.0,6.0,540.0,5.0,0.83,14.0,11.0,78.6,4.0,1.0,1.0,2.0,33.3,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,4.7,0.21,-0.3,-0.05,36.0,116.0,31.0,229.0,32.0,39.7,38.3,43.0,58.1,49.9,63.0,13.0,20.6,3.0,0.5,13.9,64.0,21.0,5.0,32.8,10.67,3.5,0.11,0.33,0.08,2.0,1.7,2713.0,3300.0,82.2,53749.0,16156.0,1025.0,1139.0,90.0,1254.0,1409.0,89.0,386.0,628.0,61.5,3.3,47.0,143.0,45.0,5.0,179.0,3047.0,253.0,55.0,4.0,496.0,94.0,58.0,31.0,9.0,15.0,0.0,2384.0,346.0,570.0,664.0,2297.0,111.0,113.0,50.0,6.0,57.0,89.0,83.0,108.0,18.0,70.0,15.0,6.0,7.0,9.0,9.0,13.0,2.17,8.0,2.0,0.0,1.0,2.0,2.0,134.0,84.0,71.0,41.0,22.0,35.0,75.0,46.7,40.0,959.0,305.0,31.8,364.0,345.0,250.0,100.0,20.0,0.0,80.0,76.0,129.0,0.0,4015.0,497.0,1667.0,1607.0,970.0,134.0,3764.0,45.0,81.0,55.6,48.0,2.0,2582.0,12012.0,6180.0,231.0,68.0,24.0,3166.0,2713.0,85.7,65.0,77.0,0.0,55.0,53.0,7.0,0.0,2.0,0.0,484.0,92.0,105.0,46.7
8,Leeds United,20.0,58.2,6.0,66.0,540.0,6.0,5.0,0.0,0.0,14.0,1.0,1.0,0.83,1.83,1.0,1.83,8.3,8.3,6.2,1.39,1.04,2.42,1.39,2.42,6.0,6.0,540.0,14.0,2.33,39.0,27.0,66.7,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,11.8,0.28,-1.2,-0.21,25.0,70.0,35.7,201.0,50.0,26.9,28.4,53.0,30.2,31.2,33.0,7.0,21.2,5.0,0.83,14.3,86.0,27.0,0.0,31.4,14.33,4.5,0.07,0.22,0.1,-2.3,-2.3,2545.0,3103.0,82.0,51097.0,16165.0,972.0,1101.0,88.3,1160.0,1276.0,90.9,385.0,638.0,60.3,-1.2,65.0,176.0,55.0,16.0,224.0,2819.0,284.0,69.0,4.0,424.0,99.0,84.0,29.0,19.0,4.0,2.0,2095.0,444.0,564.0,1432.0,1353.0,104.0,113.0,66.0,8.0,57.0,92.0,66.0,129.0,21.5,96.0,13.0,5.0,9.0,5.0,5.0,11.0,1.83,8.0,1.0,1.0,1.0,0.0,0.0,114.0,60.0,71.0,34.0,9.0,43.0,97.0,44.3,54.0,968.0,282.0,29.1,346.0,409.0,213.0,91.0,34.0,1.0,57.0,82.0,148.0,5.0,3852.0,520.0,1569.0,1643.0,897.0,156.0,3581.0,46.0,96.0,47.9,53.0,6.0,2497.0,13921.0,8027.0,254.0,71.0,26.0,2994.0,2545.0,85.0,73.0,68.0,0.0,54.0,55.0,10.0,0.0,1.0,1.0,478.0,77.0,100.0,43.5
15,Southampton,19.0,47.8,6.0,66.0,540.0,3.0,1.0,1.0,1.0,10.0,0.0,0.5,0.17,0.67,0.33,0.5,7.5,6.8,5.2,1.26,0.87,2.12,1.13,2.0,6.0,6.0,540.0,7.0,1.17,20.0,13.0,65.0,0.0,4.0,2.0,2.0,33.3,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,8.0,0.4,1.0,0.17,27.0,96.0,28.1,126.0,22.0,46.8,40.6,45.0,82.2,61.4,54.0,8.0,14.8,0.0,0.0,12.3,74.0,21.0,4.0,28.4,12.33,3.5,0.03,0.1,0.1,-4.5,-4.8,2003.0,2602.0,77.0,36971.0,12249.0,872.0,984.0,88.6,873.0,1053.0,82.9,225.0,473.0,47.6,-4.2,52.0,150.0,36.0,7.0,171.0,2329.0,273.0,65.0,3.0,355.0,46.0,68.0,34.0,21.0,11.0,0.0,1734.0,330.0,538.0,547.0,1736.0,110.0,116.0,31.0,2.0,50.0,64.0,59.0,113.0,18.83,82.0,5.0,5.0,7.0,9.0,9.0,5.0,0.83,2.0,0.0,0.0,1.0,1.0,1.0,115.0,72.0,54.0,36.0,25.0,32.0,94.0,34.0,62.0,915.0,281.0,30.7,328.0,369.0,218.0,80.0,27.0,2.0,53.0,99.0,127.0,0.0,3322.0,354.0,1059.0,1552.0,948.0,142.0,3054.0,56.0,104.0,53.8,62.0,5.0,2073.0,11933.0,7156.0,299.0,102.0,30.0,2429.0,2003.0,82.5,73.0,75.0,0.0,67.0,56.0,3.0,1.0,0.0,0.0,531.0,81.0,125.0,39.3
2,Brentford,20.0,41.2,6.0,66.0,540.0,8.0,4.0,1.0,1.0,12.0,1.0,1.33,0.67,2.0,1.17,1.83,8.4,7.6,5.8,1.39,0.96,2.36,1.27,2.23,6.0,6.0,540.0,5.0,0.83,17.0,12.0,70.6,2.0,3.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.4,0.32,0.4,0.07,58.0,160.0,36.3,229.0,30.0,51.1,42.4,52.0,82.7,59.4,56.0,7.0,12.5,10.0,1.67,15.6,58.0,14.0,1.0,24.1,9.67,2.33,0.12,0.5,0.13,-0.4,-0.6,1546.0,2175.0,71.1,31182.0,12576.0,624.0,740.0,84.3,658.0,825.0,79.8,237.0,509.0,46.6,-1.8,44.0,120.0,39.0,9.0,137.0,1912.0,263.0,73.0,7.0,339.0,50.0,51.0,14.0,10.0,1.0,1.0,1212.0,341.0,622.0,701.0,1065.0,138.0,113.0,50.0,11.0,59.0,71.0,74.0,98.0,16.33,72.0,8.0,6.0,6.0,4.0,4.0,9.0,1.5,6.0,0.0,0.0,2.0,1.0,1.0,130.0,85.0,68.0,47.0,15.0,43.0,110.0,39.1,67.0,934.0,279.0,29.9,361.0,390.0,183.0,94.0,15.0,1.0,79.0,93.0,151.0,1.0,2870.0,476.0,1232.0,1143.0,631.0,109.0,2617.0,40.0,67.0,59.7,45.0,4.0,1548.0,7221.0,3825.0,130.0,36.0,13.0,2046.0,1546.0,75.6,59.0,64.0,1.0,59.0,60.0,11.0,1.0,0.0,0.0,487.0,121.0,109.0,52.6
7,Everton,23.0,42.5,6.0,66.0,540.0,12.0,9.0,3.0,3.0,12.0,0.0,2.0,1.5,3.5,1.5,3.0,10.2,7.9,6.3,1.69,1.05,2.75,1.32,2.37,6.0,6.0,540.0,7.0,1.17,20.0,14.0,65.0,4.0,1.0,1.0,2.0,33.3,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,4.6,0.23,-1.4,-0.24,41.0,129.0,31.8,118.0,20.0,70.3,51.3,57.0,80.7,63.7,48.0,4.0,8.3,2.0,0.33,13.0,78.0,27.0,3.0,34.6,13.0,4.5,0.12,0.33,0.1,1.8,1.1,1677.0,2262.0,74.1,33757.0,12795.0,659.0,781.0,84.4,706.0,855.0,82.6,260.0,495.0,52.5,2.7,64.0,127.0,42.0,11.0,167.0,1975.0,287.0,48.0,7.0,432.0,67.0,56.0,30.0,8.0,15.0,2.0,1323.0,344.0,595.0,645.0,1257.0,123.0,139.0,33.0,5.0,66.0,73.0,84.0,131.0,21.83,103.0,12.0,1.0,6.0,8.0,8.0,20.0,3.33,17.0,0.0,0.0,0.0,3.0,3.0,119.0,72.0,68.0,35.0,16.0,48.0,121.0,39.7,73.0,895.0,273.0,30.5,346.0,345.0,204.0,101.0,28.0,0.0,73.0,85.0,170.0,1.0,3030.0,378.0,1118.0,1199.0,891.0,132.0,2745.0,37.0,80.0,46.3,40.0,5.0,1718.0,9727.0,5287.0,205.0,82.0,29.0,2104.0,1677.0,79.7,71.0,66.0,0.0,60.0,48.0,5.0,3.0,0.0,1.0,481.0,103.0,108.0,48.8
